cbsa_code,cbsa_title,decade,h,lead_h_change,pct_ba,decade_pop,pct_black,pct_hispanic,pct_asian,pct_fb,pct_elderly,pct_poverty,pct_military,muni_pcap,pct_government,pct_manufacturing,gdp_pcap,pct_largehh,pct_pop_growth,region,units_pcap,clay,silt,sand,mean_ksat,rock_fragments,restrictive_depth,bulk_density
10740,"Albuquerque, NM",2010,0.26281782876656934,0.0176521361322543,29.652435357787137,889581,2.2282169417085553,46.69515724114141,1.8903657743352609,9.842347657118856,5.430531960585157,17.207830145234347,0.6646781973818989,0.13929922359678193,20.778303114749622,6.328423484959302,41.792670444087506,4.195862577224023,21.490945344295433,West,0.00242566209694968,19.84845226007756,29.311605404404094,50.55719084261897,24.45628679816291,10.129440857537016,38.6221100460931,1.440108668334027
10900,"Allentown-Bethlehem-Easton, PA-NJ",1990,0.39624269094063685,0.00234120146297206,17.651377262676853,688801,1.8098466843748613,4.206422713080777,1.0362784845519402,3.7959014865557577,6.275484645137238,7.210276509294883,0.1561555366449768,0.8082390873160346,9.862172090826215,25.123732214904432,48.416771120756195,2.7052511661560725,8.172780953577485,Northeast,0.00413478106894847,18.0128464092751,46.52644065784017,35.42256688655902,24.98851214647343,21.105923124820997,97.62508877795304,1.4377449098287374
10900,"Allentown-Bethlehem-Easton, PA-NJ",2000,0.3985838924036089,-0.017298318926249,21.67874084512633,741817,2.546613631912693,7.341756764970045,1.5553859764044875,5.204924398462983,7.820555244160212,8.280518931075466,0.0627477059545964,0.7495998757420026,10.089039113711012,19.85327792622313,49.45790406531779,2.766192688798074,7.696852937205375,Northeast,0.00467846371593747,18.0128464092751,46.52644065784017,35.42256688655902,24.98851214647343,21.105923124820997,97.62508877795304,1.4377449098287374
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,0.3812855734773599,-0.01705420560174642,26.3543577777382,821768,4.252088171432816,12.98118666833907,2.4558771416011,7.996488378407666,7.713356381663791,10.752291644716047,0.09662220017873938,0.6758624552926119,11.16307019098172,15.146799380599832,47.41525477117362,3.4240066896411916,10.777725503729355,Northeast,0.00157123517912489,18.0128464092751,46.52644065784017,35.42256688655902,24.98851214647343,21.105923124820997,97.62508877795304,1.4377449098287374
11100,"Amarillo, TX",1990,0.571588537377879,-0.04369908058034111,18.4910989037898,198488,4.819022084244685,13.102881736904145,1.5562790416385288,3.66340425960831,4.982310429287075,15.73133191257168,0.18511774702597716,0.4262915301201609,15.038872165796828,11.325984797626525,36.77519201851246,3.609336220098221,6.956067227434139,South,0.00233184588976958,27.936572422411476,35.93576191428213,36.36413455517944,12.143638508381128,3.911492654050971,35.064137092362024,1.4553690830669443
11100,"Amarillo, TX",2000,0.5278894567975378,-0.04658029070133662,20.811864740828337,229215,5.528033685020575,18.999855710581677,1.6755062153760047,6.015557022740887,5.489993747458539,13.590844062947069,0.10828658666477312,0.4242721375773118,15.707746247191857,9.696673465742997,43.310653300257215,3.738067831688118,15.480532828181047,South,0.00404426836555529,27.936572422411476,35.93576191428213,36.36413455517944,12.143638508381128,3.911492654050971,35.064137092362024,1.4553690830669443
11100,"Amarillo, TX",2010,0.4813091660962012,-0.03916720578609883,22.70019730042905,252666,5.807099506614854,25.14914679696586,2.514954372789591,8.572493181962326,5.524087753490015,15.945147421399025,0.19021188356538143,0.3875902223906565,16.285986591297487,10.21345471276456,46.46393580837771,4.181346385097361,10.231005824226164,South,0.0033839647698923102,27.936572422411476,35.93576191428213,36.36413455517944,12.143638508381128,3.911492654050971,35.064137092362024,1.4553690830669443
11460,"Ann Arbor, MI",1990,0.3675111056424117,0.00330428507988989,41.871494013659145,283987,11.0745501648777,2.0255392543216377,4.099145746226193,6.861951600532981,3.1056383576555913,12.162932852588025,0.19416743642430295,0.5050540233648441,19.775184599156116,17.56790611814346,50.80099047294649,3.0298101943976734,7.402813023565408,Midwest,0.00681173277197718,17.579348279121227,29.870309269762338,52.55034243628658,28.00258080764169,4.7716009915425674,91.2357353849033,1.489894006057545
11460,"Ann Arbor, MI",2000,0.3708153907223016,0.00664278824279251,48.135390600464,324372,12.179191378002132,2.737422381888845,6.277582495857778,10.270831075117298,3.8006162994162183,11.08449066019823,0.05020108322781809,0.4415811039832138,17.981354388448306,15.453116207294643,58.508194090448,2.73364877480511,14.220721371048676,Midwest,0.00451994694116905,17.579348279121227,29.870309269762338,52.55034243628658,28.00258080764169,4.7716009915425674,91.2357353849033,1.489894006057545
11460,"Ann Arbor, MI",2010,0.3774581789650941,-0.03067848390017036,50.84968661393822,345980,12.515407884776575,4.019826503592031,7.832281005014632,11.375104765758214,4.499537400918237,14.643295301190037,0.0939239269862227,0.4154132645752758,20.776945312960887,10.620612353253495,56.89817856590014,2.9972374683839553,6.661487428014748,Midwest,0.0015490706408392,17.579348279121227,29.870309269762338,52.55034243628658,28.00258080764169,4.7716009915425674,91.2357353849033,1.489894006057545
11700,"Asheville, NC",1990,0.605546905025678,-0.08085133507308873,17.823607296749774,309502,5.652254375797494,0.7613611644118065,0.3616871373794247,1.4983717585332517,7.5184820828503804,11.871198545037872,0.20743199193978543,0.4902513518681028,13.336145553119836,24.196615654843814,32.04708851666586,1.76902803290472,9.090204150688022,South,0.0068882520472026,18.65983137679882,31.126977863055547,50.20455604561533,22.05552810343244,13.148050433238687,84.52387942676857,1.4541739906769002
11700,"Asheville, NC",2000,0.5246955699525893,-0.1068716373284626,23.108439168504372,370615,5.100617329096813,3.1527395163758785,0.5561108537777898,3.909841238883878,8.38364876981128,11.234213260583296,0.07856840670963205,0.4279905842071475,13.423972946614576,17.614131469758263,36.647666908872104,1.865966686110571,19.745591304741165,South,0.00843532115254983,18.65983137679882,31.126977863055547,50.20455604561533,22.05552810343244,13.148050433238687,84.52387942676857,1.4541739906769002
11700,"Asheville, NC",2010,0.41782393262412665,-0.07010470820653747,29.32935750688187,425365,4.466433490719252,6.378601791657449,0.862405792052874,5.629099358213062,8.569216067486078,15.603024438327182,0.2866266179006614,0.3795734284797394,14.263562675351482,11.276429130775254,37.93416045957536,2.3444143688478576,14.77274260351038,South,0.00492772526832646,18.65983137679882,31.126977863055547,50.20455604561533,22.05552810343244,13.148050433238687,84.52387942676857,1.4541739906769002
12020,"Athens-Clarke County, GA",1990,0.4998288532364892,-0.0453524089959148,29.219788529657585,136914,20.879985296820458,1.409299761073335,1.6511670648777823,3.1751516265392388,4.04484469766587,21.709437897427453,0.561029993526577,1.8645914091404232,27.218735132978317,15.813139761513789,35.6434410947973,2.8234643710387584,19.763820853743876,South,0.00814825031499593,28.018620887575953,22.731207028533156,49.24748294075036,14.53098147439877,6.680702938297617,85.62045594241495,1.4647016133218898
12020,"Athens-Clarke County, GA",2000,0.4544764442405744,-0.03192471175835892,32.42053998632946,166763,20.34573907598191,4.786878533709872,2.188717417614512,6.191631693350755,4.1691002474725884,20.763644226244228,0.5805151787645271,1.084697768947957,25.773719552989565,13.409074014421291,39.77770681850318,2.7347569630634325,21.80127671384957,South,0.00886710904414945,28.018620887575953,22.731207028533156,49.24748294075036,14.53098147439877,6.680702938297617,85.62045594241495,1.4647016133218898
12020,"Athens-Clarke County, GA",2010,0.42255173248221545,-0.03691414531287745,34.7263699492678,193436,19.311211638040728,7.953111285388567,3.149978446149132,7.911168129781852,4.265584992287357,26.18542849433648,0.2024094298981458,0.9412603972118876,26.921723628345568,8.728390138631513,40.75504198189358,3.3351095079996176,15.99455514712496,South,0.00413240717292899,28.018620887575953,22.731207028533156,49.24748294075036,14.53098147439877,6.680702938297617,85.62045594241495,1.4647016133218898
